Id,PostId,VoteTypeId,UserId,CreationDate,BountyAmount
"189383","39862","6","","2013-05-19 00:00:00",""
"189384","39862","6","","2013-05-19 00:00:00",""
"189386","39862","6","","2013-05-19 00:00:00",""
"189387","39616","5","30368","2013-05-19 00:00:00",""
"189388","39837","2","","2013-05-19 00:00:00",""
"189389","39843","2","","2013-05-19 00:00:00",""
"189390","39804","2","","2013-05-19 00:00:00",""
"189391","39803","2","","2013-05-19 00:00:00",""
"189392","3429","2","","2013-05-19 00:00:00",""
"189393","3429","5","26004","2013-05-19 00:00:00",""
"189394","39857","2","","2013-05-19 00:00:00",""
"189395","39855","2","","2013-05-19 00:00:00",""
"189396","39860","2","","2013-05-19 00:00:00",""
"189397","39862","15","","2013-05-19 00:00:00",""
"189398","39862","6","","2013-05-19 00:00:00",""
"189399","39862","3","","2013-05-19 00:00:00",""
"189400","39580","2","","2013-05-19 00:00:00",""
"189401","696","2","","2013-05-19 00:00:00",""
"189402","691","2","","2013-05-19 00:00:00",""
"189405","39801","2","","2013-05-19 00:00:00",""
"189406","39598","1","","2013-05-19 00:00:00",""
"189407","39865","2","","2013-05-19 00:00:00",""
"189408","39624","2","","2013-05-19 00:00:00",""
"189409","39837","2","","2013-05-19 00:00:00",""
"189410","39868","2","","2013-05-19 00:00:00",""
"189412","39869","3","","2013-05-20 00:00:00",""
"189414","39869","3","","2013-05-20 00:00:00",""
"189416","39869","3","","2013-05-20 00:00:00",""
"189417","39837","16","","2013-05-20 00:00:00",""
"189418","39869","15","","2013-05-20 00:00:00",""
"189419","39869","12","","2013-05-20 00:00:00",""
"189420","39869","10","","2013-05-20 00:00:00",""
"189421","39869","3","","2013-05-20 00:00:00",""
"189422","39860","2","","2013-05-20 00:00:00",""
"189423","39837","2","","2013-05-20 00:00:00",""
"189424","18095","2","","2013-05-20 00:00:00",""
"189425","18089","2","","2013-05-20 00:00:00",""
"189426","18097","2","","2013-05-20 00:00:00",""
"189427","39835","2","","2013-05-20 00:00:00",""
"189428","39860","2","","2013-05-20 00:00:00",""
"189429","18089","2","","2013-05-20 00:00:00",""
"189430","39868","2","","2013-05-20 00:00:00",""
"189432","39800","2","","2013-05-20 00:00:00",""
"189433","39862","3","","2013-05-20 00:00:00",""
"189434","39803","2","","2013-05-20 00:00:00",""
"189435","39855","2","","2013-05-20 00:00:00",""
"189436","39850","2","","2013-05-20 00:00:00",""
"189437","39716","2","","2013-05-20 00:00:00",""
"189438","39798","2","","2013-05-20 00:00:00",""
"189439","39795","2","","2013-05-20 00:00:00",""
"189440","39817","3","","2013-05-20 00:00:00",""
"189441","39413","2","","2013-05-20 00:00:00",""
"189442","39809","2","","2013-05-20 00:00:00",""
"189443","39813","2","","2013-05-20 00:00:00",""
"189444","39840","2","","2013-05-20 00:00:00",""
"189445","39839","2","","2013-05-20 00:00:00",""
"189446","34324","2","","2013-05-20 00:00:00",""
"189447","10312","2","","2013-05-20 00:00:00",""
"189448","39833","2","","2013-05-20 00:00:00",""
"189449","39831","2","","2013-05-20 00:00:00",""
"189450","39829","2","","2013-05-20 00:00:00",""
"189451","39826","2","","2013-05-20 00:00:00",""
"189452","39818","2","","2013-05-20 00:00:00",""
"189453","25845","2","","2013-05-20 00:00:00",""
"189454","39827","2","","2013-05-20 00:00:00",""
"189455","29089","2","","2013-05-20 00:00:00",""
"189456","39745","2","","2013-05-20 00:00:00",""
"189457","39819","2","","2013-05-20 00:00:00",""
"189458","39755","2","","2013-05-20 00:00:00",""
"189460","39750","2","","2013-05-20 00:00:00",""
"189461","39424","2","","2013-05-20 00:00:00",""
"189463","39837","2","","2013-05-20 00:00:00",""
"189464","39856","2","","2013-05-20 00:00:00",""
"189465","39855","2","","2013-05-20 00:00:00",""
"189466","39875","2","","2013-05-20 00:00:00",""
"189468","39873","2","","2013-05-20 00:00:00",""
"189470","39842","2","","2013-05-20 00:00:00",""
"189471","39876","2","","2013-05-20 00:00:00",""
"189472","39868","2","","2013-05-20 00:00:00",""
"189473","39873","2","","2013-05-20 00:00:00",""
"189474","39841","2","","2013-05-20 00:00:00",""
"189475","39842","2","","2013-05-20 00:00:00",""
"189476","39837","2","","2013-05-20 00:00:00",""
"189477","39843","2","","2013-05-20 00:00:00",""
"189478","39843","3","","2013-05-20 00:00:00",""
"189479","2322","2","","2013-05-20 00:00:00",""
"189480","39870","2","","2013-05-20 00:00:00",""
"189481","24319","2","","2013-05-20 00:00:00",""
"189482","39877","15","","2013-05-20 00:00:00",""
"189483","39566","2","","2013-05-20 00:00:00",""
"189484","39577","2","","2013-05-20 00:00:00",""
"189485","39876","2","","2013-05-20 00:00:00",""
"189486","39868","2","","2013-05-20 00:00:00",""
"189493","17548","2","","2013-05-20 00:00:00",""
"189494","16281","2","","2013-05-20 00:00:00",""
"189495","16304","2","","2013-05-20 00:00:00",""
"189496","14286","2","","2013-05-20 00:00:00",""
"189497","14294","2","","2013-05-20 00:00:00",""
"189498","39431","2","","2013-05-20 00:00:00",""
"189499","39856","2","","2013-05-20 00:00:00",""
"189500","39836","2","","2013-05-20 00:00:00",""
"189501","39851","2","","2013-05-20 00:00:00",""
"189502","39822","2","","2013-05-20 00:00:00",""
"189503","39417","2","","2013-05-20 00:00:00",""
"189504","39416","2","","2013-05-20 00:00:00",""
"189505","39431","2","","2013-05-20 00:00:00",""
"189506","3119","2","","2013-05-20 00:00:00",""
"189507","39804","2","","2013-05-20 00:00:00",""
"189508","20094","2","","2013-05-20 00:00:00",""
"189509","39859","2","","2013-05-20 00:00:00",""
"189510","39546","15","","2013-05-20 00:00:00",""
"189511","39413","2","","2013-05-20 00:00:00",""
"189512","39413","5","22831","2013-05-20 00:00:00",""
"189513","39431","2","","2013-05-20 00:00:00",""
"189514","39881","3","","2013-05-20 00:00:00",""
"189515","39881","6","","2013-05-20 00:00:00",""
"189516","39881","3","","2013-05-20 00:00:00",""
"189517","39871","2","","2013-05-20 00:00:00",""
"189518","7400","2","","2013-05-20 00:00:00",""
"189519","2280","2","","2013-05-20 00:00:00",""
"189520","39851","2","","2013-05-20 00:00:00",""
"189521","2317","2","","2013-05-20 00:00:00",""
"189522","39881","3","","2013-05-20 00:00:00",""
"189523","39803","3","","2013-05-20 00:00:00",""
"189524","39881","10","","2013-05-20 00:00:00",""
"189525","4955","2","","2013-05-20 00:00:00",""
"189526","38471","2","","2013-05-20 00:00:00",""
"189527","39851","1","","2013-05-20 00:00:00",""
"189528","39873","2","","2013-05-20 00:00:00",""
"189529","5397","5","31926","2013-05-20 00:00:00",""
"189530","39544","2","","2013-05-20 00:00:00",""
"189531","39560","2","","2013-05-20 00:00:00",""
"189532","39549","2","","2013-05-20 00:00:00",""
"189533","39803","2","","2013-05-20 00:00:00",""
"189534","39868","2","","2013-05-20 00:00:00",""
"189535","39877","15","","2013-05-20 00:00:00",""
"189536","39877","3","","2013-05-20 00:00:00",""
"189537","38995","2","","2013-05-20 00:00:00",""
"189538","39876","2","","2013-05-20 00:00:00",""
"189539","39859","2","","2013-05-20 00:00:00",""
"189540","39863","2","","2013-05-20 00:00:00",""
"189541","865","2","","2013-05-20 00:00:00",""
"189542","39884","3","","2013-05-20 00:00:00",""
"189543","39560","1","","2013-05-20 00:00:00",""
"189544","39549","2","","2013-05-20 00:00:00",""
"189545","7489","2","","2013-05-20 00:00:00",""
"189546","15558","2","","2013-05-20 00:00:00",""
"189547","15562","2","","2013-05-20 00:00:00",""
"189548","15570","2","","2013-05-20 00:00:00",""
"189549","7491","2","","2013-05-20 00:00:00",""
"189550","15750","2","","2013-05-20 00:00:00",""
"189551","39862","15","","2013-05-20 00:00:00",""
"189552","1803","2","","2013-05-20 00:00:00",""
"189553","1795","2","","2013-05-20 00:00:00",""
"189554","6868","2","","2013-05-20 00:00:00",""
"189555","6886","2","","2013-05-20 00:00:00",""
"189556","6868","2","","2013-05-20 00:00:00",""
"189557","7489","2","","2013-05-20 00:00:00",""
"189558","1795","2","","2013-05-20 00:00:00",""
"189559","39863","2","","2013-05-20 00:00:00",""
"189561","17548","2","","2013-05-20 00:00:00",""
"189562","39873","2","","2013-05-20 00:00:00",""
"189563","7853","2","","2013-05-20 00:00:00",""
"189564","39876","2","","2013-05-20 00:00:00",""
"189565","6875","3","","2013-05-20 00:00:00",""
"189566","6901","3","","2013-05-20 00:00:00",""
"189567","39863","2","","2013-05-20 00:00:00",""
"189568","39882","2","","2013-05-20 00:00:00",""
"189569","4847","2","","2013-05-20 00:00:00",""
"189570","4849","2","","2013-05-20 00:00:00",""
"189571","11894","2","","2013-05-20 00:00:00",""
"189572","2096","2","","2013-05-20 00:00:00",""
"189573","2111","2","","2013-05-20 00:00:00",""
"189574","2097","2","","2013-05-20 00:00:00",""
"189575","2329","2","","2013-05-20 00:00:00",""
"189576","4852","3","","2013-05-20 00:00:00",""
"189577","2140","3","","2013-05-20 00:00:00",""
"189579","4854","3","","2013-05-20 00:00:00",""
"189581","7413","2","","2013-05-20 00:00:00",""
"189582","7436","2","","2013-05-20 00:00:00",""
"189583","7414","2","","2013-05-20 00:00:00",""
"189584","33192","2","","2013-05-20 00:00:00",""
"189585","33187","2","","2013-05-20 00:00:00",""
"189586","7419","2","","2013-05-20 00:00:00",""
"189587","7420","2","","2013-05-20 00:00:00",""
"189589","6868","2","","2013-05-20 00:00:00",""
"189590","7454","2","","2013-05-20 00:00:00",""
"189592","39859","2","","2013-05-20 00:00:00",""
"189593","39880","2","","2013-05-20 00:00:00",""
"189595","6875","10","","2013-05-20 00:00:00",""
"189596","6875","3","","2013-05-20 00:00:00",""
"189597","4852","15","","2013-05-20 00:00:00",""
"189598","6901","15","","2013-05-20 00:00:00",""
"189599","6901","10","","2013-05-20 00:00:00",""
"189600","6901","3","","2013-05-20 00:00:00",""
"189602","4854","15","","2013-05-20 00:00:00",""
"189604","37480","2","","2013-05-20 00:00:00",""
"189605","38870","5","12846","2013-05-20 00:00:00",""
"189606","38845","2","","2013-05-20 00:00:00",""
"189609","39884","15","","2013-05-20 00:00:00",""
"189610","39413","5","10175","2013-05-20 00:00:00",""
"189612","6898","2","","2013-05-20 00:00:00",""
"189613","4854","15","","2013-05-20 00:00:00",""
"189614","4854","10","","2013-05-20 00:00:00",""
"189615","39546","5","10175","2013-05-20 00:00:00",""
"189616","39616","5","10175","2013-05-20 00:00:00",""
"189617","39515","5","10175","2013-05-20 00:00:00",""
"189618","39553","5","10175","2013-05-20 00:00:00",""
"189619","39413","5","10323","2013-05-20 00:00:00",""
"189621","32877","2","","2013-05-20 00:00:00",""
"189622","32879","2","","2013-05-20 00:00:00",""
"189623","39608","5","10175","2013-05-20 00:00:00",""
"189625","26173","5","10175","2013-05-20 00:00:00",""
"189626","39546","2","","2013-05-20 00:00:00",""
"189627","38845","2","","2013-05-20 00:00:00",""
"189628","38845","5","14561","2013-05-20 00:00:00",""
"189629","39886","3","","2013-05-20 00:00:00",""
"189630","39567","2","","2013-05-20 00:00:00",""
"189632","39887","2","","2013-05-20 00:00:00",""
"189633","39876","2","","2013-05-20 00:00:00",""
"189634","39850","2","","2013-05-20 00:00:00",""
"189635","39857","2","","2013-05-20 00:00:00",""
"189636","39616","2","","2013-05-20 00:00:00",""
"189637","39617","2","","2013-05-20 00:00:00",""
"189638","39624","2","","2013-05-20 00:00:00",""
"189639","39889","15","","2013-05-20 00:00:00",""
"189640","39889","16","","2013-05-20 00:00:00",""
"189641","39833","16","","2013-05-20 00:00:00",""
"189642","39889","6","","2013-05-20 00:00:00",""
"189643","39556","2","","2013-05-20 00:00:00",""
"189644","39555","2","","2013-05-20 00:00:00",""
"189645","39889","6","","2013-05-20 00:00:00",""
"189646","39855","2","","2013-05-20 00:00:00",""
"189647","39876","2","","2013-05-20 00:00:00",""
"189648","33197","5","76","2013-05-20 00:00:00",""
"189649","33202","2","","2013-05-20 00:00:00",""
"189650","39892","2","","2013-05-20 00:00:00",""
"189651","39892","2","","2013-05-20 00:00:00",""
"189652","39889","6","","2013-05-20 00:00:00",""
"189653","39889","16","","2013-05-20 00:00:00",""
"189654","39892","2","","2013-05-20 00:00:00",""
"189655","39891","2","","2013-05-20 00:00:00",""
"189656","39548","2","","2013-05-20 00:00:00",""
"189657","39892","2","","2013-05-20 00:00:00",""
"189658","39889","6","","2013-05-20 00:00:00",""
"189659","39889","3","","2013-05-20 00:00:00",""
"189660","39884","3","","2013-05-20 00:00:00",""
"189661","9159","5","19473","2013-05-20 00:00:00",""
"189662","9159","2","","2013-05-20 00:00:00",""
"189663","9166","2","","2013-05-20 00:00:00",""
"189664","39879","2","","2013-05-20 00:00:00",""
"189665","39891","2","","2013-05-20 00:00:00",""
"189666","38375","2","","2013-05-20 00:00:00",""
"189667","38375","5","12846","2013-05-20 00:00:00",""
"189668","39892","2","","2013-05-20 00:00:00",""
"189669","39895","2","","2013-05-20 00:00:00",""
"189670","39763","1","","2013-05-20 00:00:00",""
"189671","39773","2","","2013-05-20 00:00:00",""
"189672","4852","15","","2013-05-20 00:00:00",""
"189673","39878","2","","2013-05-20 00:00:00",""
"189674","39873","2","","2013-05-20 00:00:00",""
"189675","24232","2","","2013-05-21 00:00:00",""
"189676","39892","2","","2013-05-21 00:00:00",""
"189677","39892","2","","2013-05-21 00:00:00",""
"189678","39843","2","","2013-05-21 00:00:00",""
"189679","39842","2","","2013-05-21 00:00:00",""
"189680","39561","2","","2013-05-21 00:00:00",""
"189681","28494","2","","2013-05-21 00:00:00",""
"189682","28494","5","3403","2013-05-21 00:00:00",""
"189683","6559","2","","2013-05-21 00:00:00",""
"189684","6559","5","3403","2013-05-21 00:00:00",""
"189685","39898","2","","2013-05-21 00:00:00",""
"189686","39891","2","","2013-05-21 00:00:00",""
"189687","2051","2","","2013-05-21 00:00:00",""
"189688","39896","2","","2013-05-21 00:00:00",""
"189689","39897","2","","2013-05-21 00:00:00",""
"189690","39892","2","","2013-05-21 00:00:00",""
"189691","39891","2","","2013-05-21 00:00:00",""
"189693","39901","2","","2013-05-21 00:00:00",""
"189694","39892","2","","2013-05-21 00:00:00",""
"189695","39887","2","","2013-05-21 00:00:00",""
"189696","39892","2","","2013-05-21 00:00:00",""
"189697","39892","2","","2013-05-21 00:00:00",""
"189698","39562","2","","2013-05-21 00:00:00",""
"189699","39553","2","","2013-05-21 00:00:00",""
"189700","39890","2","","2013-05-21 00:00:00",""
"189701","39553","5","16138","2013-05-21 00:00:00",""
"189702","39893","10","","2013-05-21 00:00:00",""
"189703","3641","2","","2013-05-21 00:00:00",""
"189704","37219","2","","2013-05-21 00:00:00",""
"189705","37219","5","21200","2013-05-21 00:00:00",""
"189706","37233","2","","2013-05-21 00:00:00",""
"189707","39899","2","","2013-05-21 00:00:00",""
"189708","74","2","","2013-05-21 00:00:00",""
"189709","74","5","22926","2013-05-21 00:00:00",""
"189710","39902","1","","2013-05-21 00:00:00",""
"189711","39892","2","","2013-05-21 00:00:00",""
"189712","39902","2","","2013-05-21 00:00:00",""
"189713","39898","2","","2013-05-21 00:00:00",""
"189714","39906","2","","2013-05-21 00:00:00",""
"189715","39906","2","","2013-05-21 00:00:00",""
"189716","39804","1","","2013-05-21 00:00:00",""
"189717","39907","2","","2013-05-21 00:00:00",""
"189718","38845","2","","2013-05-21 00:00:00",""
"189719","38848","2","","2013-05-21 00:00:00",""
"189720","39556","2","","2013-05-21 00:00:00",""
"189721","39555","2","","2013-05-21 00:00:00",""
"189722","39562","2","","2013-05-21 00:00:00",""
"189723","39553","2","","2013-05-21 00:00:00",""
"189724","39907","2","","2013-05-21 00:00:00",""
"189725","15594","5","26026","2013-05-21 00:00:00",""
"189726","15594","2","","2013-05-21 00:00:00",""
"189727","15595","2","","2013-05-21 00:00:00",""
"189729","39907","2","","2013-05-21 00:00:00",""
"189730","39907","1","","2013-05-21 00:00:00",""
"189731","1795","5","3768","2013-05-21 00:00:00",""
"189732","1795","2","","2013-05-21 00:00:00",""
"189733","1803","2","","2013-05-21 00:00:00",""
"189734","39909","2","","2013-05-21 00:00:00",""
"189735","39913","3","","2013-05-21 00:00:00",""
"189736","18089","2","","2013-05-21 00:00:00",""
"189737","18095","2","","2013-05-21 00:00:00",""
"189738","1795","2","","2013-05-21 00:00:00",""
"189739","1803","2","","2013-05-21 00:00:00",""
"189740","4847","2","","2013-05-21 00:00:00",""
"189741","4849","2","","2013-05-21 00:00:00",""
"189742","39911","2","","2013-05-21 00:00:00",""
"189743","39912","2","","2013-05-21 00:00:00",""
"189745","39905","2","","2013-05-21 00:00:00",""
"189746","39555","2","","2013-05-21 00:00:00",""
"189747","38848","1","","2013-05-21 00:00:00",""
"189748","39914","2","","2013-05-21 00:00:00",""
"189749","39857","2","","2013-05-21 00:00:00",""
"189750","39872","2","","2013-05-21 00:00:00",""
"189751","39913","15","","2013-05-21 00:00:00",""
"189752","39913","3","","2013-05-21 00:00:00",""
"189753","39856","2","","2013-05-21 00:00:00",""
"189754","39853","2","","2013-05-21 00:00:00",""
"189755","39905","2","","2013-05-21 00:00:00",""
"189756","39907","2","","2013-05-21 00:00:00",""
"189757","39555","2","","2013-05-21 00:00:00",""
"189758","39556","2","","2013-05-21 00:00:00",""
"189759","39553","2","","2013-05-21 00:00:00",""
"189760","39562","2","","2013-05-21 00:00:00",""
"189761","39546","2","","2013-05-21 00:00:00",""
"189762","39548","2","","2013-05-21 00:00:00",""
"189763","39566","2","","2013-05-21 00:00:00",""
"189764","39912","2","","2013-05-21 00:00:00",""
"189765","6868","2","","2013-05-21 00:00:00",""
"189766","6869","2","","2013-05-21 00:00:00",""
"189767","6886","2","","2013-05-21 00:00:00",""
"189768","39912","2","","2013-05-21 00:00:00",""
"189769","39905","2","","2013-05-21 00:00:00",""
"189770","39907","2","","2013-05-21 00:00:00",""
"189771","4847","16","","2013-05-21 00:00:00",""
"189772","39912","16","","2013-05-21 00:00:00",""
"189774","2455","3","","2013-05-21 00:00:00",""
"189775","39909","2","","2013-05-21 00:00:00",""
"189776","39909","2","","2013-05-21 00:00:00",""
"189777","39914","2","","2013-05-21 00:00:00",""
"189778","39892","2","","2013-05-21 00:00:00",""
"189779","39892","1","","2013-05-21 00:00:00",""
"189780","1803","2","","2013-05-21 00:00:00",""
"189781","39909","2","","2013-05-21 00:00:00",""
"189783","39907","2","","2013-05-21 00:00:00",""
"189784","39905","2","","2013-05-21 00:00:00",""
"189785","9760","2","","2013-05-21 00:00:00",""
"189786","35756","2","","2013-05-21 00:00:00",""
"189787","35576","2","","2013-05-21 00:00:00",""
"189788","35576","5","13459","2013-05-21 00:00:00",""
"189790","39678","1","","2013-05-21 00:00:00",""
"189791","39892","2","","2013-05-21 00:00:00",""
"189792","39891","2","","2013-05-21 00:00:00",""
"189793","39884","10","","2013-05-21 00:00:00",""
"189794","39909","2","","2013-05-21 00:00:00",""
"189795","39907","2","","2013-05-21 00:00:00",""
"189796","39909","3","","2013-05-21 00:00:00",""
"189797","39553","2","","2013-05-21 00:00:00",""
"189798","39717","2","","2013-05-21 00:00:00",""
"189799","39909","15","","2013-05-21 00:00:00",""
"189800","39909","2","","2013-05-21 00:00:00",""
"189801","39909","10","","2013-05-21 00:00:00",""
"189802","38845","5","21043","2013-05-21 00:00:00",""
"189803","38845","2","","2013-05-21 00:00:00",""
"189806","39886","3","","2013-05-21 00:00:00",""
"189807","39892","2","","2013-05-21 00:00:00",""
"189808","39891","2","","2013-05-21 00:00:00",""
"189809","39913","15","","2013-05-21 00:00:00",""
"189810","39878","2","","2013-05-21 00:00:00",""
"189811","39913","3","","2013-05-21 00:00:00",""
"189812","39907","2","","2013-05-21 00:00:00",""
"189813","39905","2","","2013-05-21 00:00:00",""
"189814","3618","5","3655","2013-05-21 00:00:00",""
"189815","39907","2","","2013-05-21 00:00:00",""
"189816","39907","2","","2013-05-21 00:00:00",""
"189817","39905","2","","2013-05-21 00:00:00",""
"189818","39907","2","","2013-05-21 00:00:00",""
"189819","39906","2","","2013-05-21 00:00:00",""
"189820","39892","2","","2013-05-21 00:00:00",""
"189821","840","5","31945","2013-05-21 00:00:00",""
"189822","29597","2","","2013-05-21 00:00:00",""
"189823","29601","2","","2013-05-21 00:00:00",""
"189824","39907","2","","2013-05-21 00:00:00",""
"189825","1318","2","","2013-05-21 00:00:00",""
"189826","1321","2","","2013-05-21 00:00:00",""
"189827","1319","2","","2013-05-21 00:00:00",""
"189828","1320","2","","2013-05-21 00:00:00",""
"189829","1107","2","","2013-05-21 00:00:00",""
"189830","1795","2","","2013-05-21 00:00:00",""
"189831","1803","2","","2013-05-21 00:00:00",""
"189832","1850","2","","2013-05-21 00:00:00",""
"189833","1858","2","","2013-05-21 00:00:00",""
"189834","2472","2","","2013-05-21 00:00:00",""
"189835","2473","2","","2013-05-21 00:00:00",""
"189836","2490","2","","2013-05-21 00:00:00",""
"189837","2515","2","","2013-05-21 00:00:00",""
"189838","2317","2","","2013-05-21 00:00:00",""
"189839","2322","2","","2013-05-21 00:00:00",""
"189840","27950","2","","2013-05-21 00:00:00",""
"189841","9956","2","","2013-05-21 00:00:00",""
"189842","9948","2","","2013-05-21 00:00:00",""
"189843","9950","2","","2013-05-21 00:00:00",""
"189844","9958","2","","2013-05-21 00:00:00",""
"189845","1080","2","","2013-05-21 00:00:00",""
"189846","1084","2","","2013-05-21 00:00:00",""
"189847","1081","2","","2013-05-21 00:00:00",""
"189848","1863","2","","2013-05-21 00:00:00",""
"189849","1864","2","","2013-05-21 00:00:00",""
"189850","4348","2","","2013-05-21 00:00:00",""
"189851","4350","2","","2013-05-21 00:00:00",""
"189852","4351","2","","2013-05-21 00:00:00",""
"189853","4349","2","","2013-05-21 00:00:00",""
"189854","6929","2","","2013-05-21 00:00:00",""
"189855","6930","2","","2013-05-21 00:00:00",""
"189856","6934","2","","2013-05-21 00:00:00",""
"189857","39907","2","","2013-05-21 00:00:00",""
"189858","39905","2","","2013-05-21 00:00:00",""
"189859","39905","2","","2013-05-21 00:00:00",""
"189860","39907","2","","2013-05-21 00:00:00",""
"189861","39922","3","","2013-05-21 00:00:00",""
"189862","39886","3","","2013-05-21 00:00:00",""
"189863","39553","2","","2013-05-21 00:00:00",""
"189864","39562","2","","2013-05-21 00:00:00",""
"189865","39922","3","","2013-05-21 00:00:00",""
"189867","39922","3","","2013-05-21 00:00:00",""
"189868","39922","6","","2013-05-21 00:00:00",""
"189869","39922","3","","2013-05-21 00:00:00",""
"189870","39922","3","","2013-05-21 00:00:00",""
"189871","39907","2","","2013-05-21 00:00:00",""
"189872","39918","6","","2013-05-21 00:00:00",""
"189873","39920","2","","2013-05-21 00:00:00",""
"189874","6886","2","","2013-05-21 00:00:00",""
"189875","39907","2","","2013-05-21 00:00:00",""
"189878","17809","5","31945","2013-05-21 00:00:00",""
"189882","39892","2","","2013-05-21 00:00:00",""
"189883","39907","2","","2013-05-21 00:00:00",""
"189884","39905","2","","2013-05-21 00:00:00",""
"189885","39907","2","","2013-05-21 00:00:00",""
"189886","39907","2","","2013-05-21 00:00:00",""
"189887","39919","1","","2013-05-21 00:00:00",""
"189888","39905","2","","2013-05-21 00:00:00",""
"189889","29349","2","","2013-05-21 00:00:00",""
"189890","39919","2","","2013-05-21 00:00:00",""
"189892","39621","11","","2013-05-21 00:00:00",""
"189893","39898","2","","2013-05-21 00:00:00",""
"189894","39902","2","","2013-05-21 00:00:00",""
"189896","39907","2","","2013-05-21 00:00:00",""
"189897","39905","2","","2013-05-21 00:00:00",""
"189898","39907","2","","2013-05-21 00:00:00",""
"189899","39426","2","","2013-05-21 00:00:00",""
"189900","39928","16","","2013-05-21 00:00:00",""
"189901","39931","2","","2013-05-21 00:00:00",""
"189902","39928","2","","2013-05-21 00:00:00",""
"189904","1318","2","","2013-05-21 00:00:00",""
"189905","39907","2","","2013-05-21 00:00:00",""
"189906","1232","5","2131","2013-05-21 00:00:00",""
"189907","39907","2","","2013-05-21 00:00:00",""
"189908","38875","2","","2013-05-21 00:00:00",""
"189909","39907","2","","2013-05-21 00:00:00",""
"189910","39905","2","","2013-05-21 00:00:00",""
"189911","39935","2","","2013-05-21 00:00:00",""
"189912","16322","2","","2013-05-21 00:00:00",""
"189913","16329","2","","2013-05-21 00:00:00",""
"189915","39892","2","","2013-05-21 00:00:00",""
"189916","39861","2","","2013-05-21 00:00:00",""
"189917","39907","2","","2013-05-21 00:00:00",""
"189918","7224","2","","2013-05-21 00:00:00",""
"189919","39905","2","","2013-05-21 00:00:00",""
"189920","39812","2","","2013-05-21 00:00:00",""
"189921","39905","2","","2013-05-21 00:00:00",""
"189922","39919","2","","2013-05-21 00:00:00",""
"189923","39557","2","","2013-05-21 00:00:00",""
"189924","39905","2","","2013-05-21 00:00:00",""
"189925","21914","1","","2013-05-21 00:00:00",""
"189926","39907","2","","2013-05-21 00:00:00",""
"189927","39928","2","","2013-05-21 00:00:00",""
"189928","39918","6","","2013-05-21 00:00:00",""
"189929","39935","2","","2013-05-21 00:00:00",""
"189930","39924","10","","2013-05-21 00:00:00",""
"189931","39905","2","","2013-05-21 00:00:00",""
"189932","39905","2","","2013-05-21 00:00:00",""
"189933","39907","2","","2013-05-21 00:00:00",""
"189934","39938","2","","2013-05-21 00:00:00",""
"189935","39939","2","","2013-05-21 00:00:00",""
"189936","39937","2","","2013-05-21 00:00:00",""
"189937","39935","2","","2013-05-21 00:00:00",""
"189938","16322","2","","2013-05-21 00:00:00",""
"189939","39842","2","","2013-05-21 00:00:00",""
"189940","16329","2","","2013-05-21 00:00:00",""
"189941","37396","2","","2013-05-21 00:00:00",""
"189942","37404","2","","2013-05-21 00:00:00",""
"189943","37412","2","","2013-05-21 00:00:00",""
"189944","39923","2","","2013-05-21 00:00:00",""
"189945","39830","2","","2013-05-21 00:00:00",""
"189946","39685","2","","2013-05-21 00:00:00",""
"189947","39933","2","","2013-05-21 00:00:00",""
"189948","39932","2","","2013-05-21 00:00:00",""
"189949","39690","2","","2013-05-21 00:00:00",""
"189950","39744","2","","2013-05-21 00:00:00",""
"189951","39746","2","","2013-05-21 00:00:00",""
"189952","16324","15","","2013-05-21 00:00:00",""
"189953","29324","2","","2013-05-21 00:00:00",""
"189954","29343","2","","2013-05-21 00:00:00",""
"189955","20475","2","","2013-05-21 00:00:00",""
"189956","39926","2","","2013-05-21 00:00:00",""
"189957","39920","2","","2013-05-21 00:00:00",""
"189958","39906","2","","2013-05-21 00:00:00",""
"189959","39917","2","","2013-05-21 00:00:00",""
"189960","4847","2","","2013-05-21 00:00:00",""
"189961","39911","2","","2013-05-21 00:00:00",""
"189962","39905","2","","2013-05-21 00:00:00",""
"189963","39876","2","","2013-05-21 00:00:00",""
"189964","39889","3","","2013-05-21 00:00:00",""
"189965","39834","2","","2013-05-21 00:00:00",""
"189966","37480","2","","2013-05-21 00:00:00",""
"189967","37485","2","","2013-05-21 00:00:00",""
"189968","1803","2","","2013-05-21 00:00:00",""
"189969","39907","2","","2013-05-21 00:00:00",""
"189970","39905","2","","2013-05-21 00:00:00",""
"189971","37436","2","","2013-05-21 00:00:00",""
"189972","37437","2","","2013-05-21 00:00:00",""
"189973","39800","5","21043","2013-05-21 00:00:00",""
"189974","39800","2","","2013-05-21 00:00:00",""
"189975","39905","2","","2013-05-21 00:00:00",""
"189976","39907","2","","2013-05-21 00:00:00",""
"189977","24672","2","","2013-05-21 00:00:00",""
"189978","39935","2","","2013-05-21 00:00:00",""
"189979","39918","15","","2013-05-21 00:00:00",""
"189980","16324","15","","2013-05-21 00:00:00",""
"189981","27810","5","21043","2013-05-21 00:00:00",""
"189982","39905","2","","2013-05-21 00:00:00",""
"189983","39907","2","","2013-05-21 00:00:00",""
"189984","39907","2","","2013-05-21 00:00:00",""
"189985","39905","2","","2013-05-21 00:00:00",""
"189986","39907","2","","2013-05-21 00:00:00",""
"189987","16329","2","","2013-05-21 00:00:00",""
